UMAP_1	UMAP_2	orig.ident	CellType
2.73587028777834	-4.94853588372706	adult19	*
5.67266099250552	0.29310194223882	adult19	*
-1.91488344871763	7.83193687170507	adult19	*
-10.193316294787	4.57326534956456	adult19	*
-8.73448689186338	3.53859094351293	adult19	*
-1.79846562349561	8.28143123358251	adult19	*
0.670373843076197	-4.26808973580836	adult19	*
-10.3843553801751	4.58252576559545	adult19	*
-8.50779040062192	3.78347257345678	adult19	*
-2.02119620048765	7.33694413870336	adult19	*
-8.82801706993345	3.05272272795202	adult19	*
-0.754476345119509	-7.11367508203028	adult19	*
1.28849999702212	-3.61805864602564	adult19	*
3.86351792609927	-11.5775060299063	adult19	*
-0.0176345249390927	7.02113536566259	adult19	*
-0.423083408710989	-3.60519691735743	adult19	*
8.16056077277896	0.119337951836599	adult19	*
-10.5524175902582	4.15613487928869	adult19	*
-1.14973024928335	-3.61167475015162	adult19	*
-0.538543238279852	-3.66670080453395	adult19	*
-2.1666360636926	-3.22878547936915	adult19	*
-7.0633919974542	3.48700145452977	adult19	*
-0.311529411909613	7.83791736334325	adult19	*
3.36654202735659	-11.3839273098135	adult19	*
2.8750309208655	-2.44511457711695	adult19	*
-4.73139078819517	3.96183065145971	adult19	*
0.345566676022974	6.77308896749975	adult19	*
-6.78916771614316	3.71027282446386	adult19	*
-3.76279909813169	2.1703548189974	adult19	*
3.20995442664858	-11.9572171810293	adult19	*
-4.57052881920102	3.87275651663305	adult19	*
1.7144035557532	-3.41163393289088	adult19	*
2.12609283721682	-3.10392376214503	adult19	*
-4.75118262970212	6.93130878180028	adult19	*
-1.90561766826871	7.99457076757909	adult19	*
0.156742678048578	7.16508058279516	adult19	*
2.52890317237612	-5.28573080331324	adult19	*
2.20495836532351	-3.46482130319117	adult19	*
-4.19754011833433	7.57461026876928	adult19	*
1.07444124019381	-4.76965090066432	adult19	*
-0.936125828859839	5.58261254995824	adult19	*
3.62219207084414	-1.48724838525294	adult19	*
3.44645135200259	-12.1699609401846	adult19	*
-8.51414950096372	3.74324182241918	adult19	*
8.26157586372134	-0.385864699187266	adult19	*
0.0778139690184269	7.75397733419896	adult19	*
6.0145265320563	-0.0424089077138774	adult19	*
0.869257495763269	-5.12665792733668	adult19	*
-3.55855949127439	2.32242772549154	adult19	*
-0.724619894263777	-3.45179220468043	adult19	*
-0.464222385523352	7.04477790564061	adult19	*
2.26053635871646	-3.65237900048731	adult19	*
-0.427992298243078	-3.53399225503443	adult19	*
2.46159426963564	-5.05151220590113	adult19	*
-10.2118147155023	3.42637804716588	adult19	*
-0.641341491577658	7.76267055243017	adult19	*
-0.00200767719510464	6.67453292578222	adult19	*
0.361347482564417	-6.64097973138331	adult19	*
-1.47151411974195	-4.25643583566188	adult19	*
1.56957738197085	-4.11888548165797	adult19	*
2.39160387313601	-4.09729858666896	adult19	*
1.08411781585452	-5.06250711709498	adult19	*
3.24736325538394	-2.50329300195216	adult19	*
-2.0757358809686	7.18330768316747	adult19	*
-0.424670799610647	-6.67697521478175	adult19	*
7.35031049049136	-2.41886111527919	adult19	*
5.55813853538272	0.416512167153371	adult19	*
-1.72652573787931	-4.08148857385157	adult19	*
-3.66811711990598	7.32160762518407	adult19	*
-7.99530012809995	3.52983311384679	adult19	*
-3.74173052513364	2.59528282850744	adult19	*
1.55416314399478	-4.95721908837794	adult19	*
0.319578097226587	-3.65537830621241	adult19	*
2.22195999419924	-4.25941749841212	adult19	*
-3.65605099403623	5.02663973539831	adult19	*
-2.28469474518064	5.63340429037572	adult19	*
-7.02414162361387	4.22557095259191	adult19	*
2.45519726073977	-3.22826715737818	adult19	*
-0.450038298008474	-3.8661231640005	adult19	*
1.5115010002875	-4.38318296700953	adult19	*
0.0671493271612796	6.44378951757909	adult19	*
-4.6065934439874	6.96889451712133	adult19	*
-4.18813140594724	5.57949832647802	adult19	*
0.678117082478968	-3.53181644708155	adult19	*
0.443039224507776	-5.84323879510401	adult19	*
-10.297470881579	3.83537152975561	adult19	*
-0.677542014954123	-7.02814670831202	adult19	*
-9.98555166923765	3.86134055822851	adult19	*
-0.148636116621527	-3.74912830621241	adult19	*
1.80374257362124	-4.73663708001612	adult19	*
2.36147300994631	-3.65598579675196	adult19	*
-0.169530942080053	-7.26419159204005	adult19	*
2.13519828117129	-4.74822660714625	adult19	*
-0.546401484844717	-3.96382948190211	adult19	*
-2.29785664283994	5.25236824720861	adult19	*
-2.50336070263151	7.97440293997289	adult19	*
-1.62174083196882	8.32082322805883	adult19	*
2.16880934036013	-3.26076265603541	adult19	*
1.95940677917239	-4.92395492822169	adult19	*
1.44179336822268	-3.40625044137477	adult19	*
-4.07735903465513	7.48591474264623	adult19	*
-0.193123414156469	-3.8895754459524	adult19	*
-5.93717653953794	3.34095576971532	adult19	*
-2.06725807392362	4.50840190618993	adult19	*
-2.09528954231504	-4.44322725564479	adult19	*
1.82149474418398	-5.99668642312525	adult19	*
-0.117607965109381	7.60829786032201	adult19	*
-3.54269988739255	5.03497842520238	adult19	*
0.273255393865076	6.73821405142309	adult19	*
2.90288178718325	-10.9530381801748	adult19	*
2.91751425063845	-4.03812500268458	adult19	*
-1.35988630258802	4.86666897505285	adult19	*
9.25434701240298	-0.505476439299571	adult19	*
0.12739090717074	6.57365897863866	adult19	*
1.1766678551459	-5.65067955285548	adult19	*
-2.18385381901029	8.02967122763158	adult19	*
-10.4017027159906	4.57378462522985	adult19	*
1.73481600082156	-4.97030779153346	adult19	*
2.27701179778811	-3.7592420223379	adult19	*
-0.816319081558357	-3.70803352624415	adult19	*
-1.45567794048551	-4.18379589349269	adult19	*
2.11057584083315	-4.87042995721339	adult19	*
-9.80836565696958	3.07304636209966	adult19	*
-7.45540793144468	4.0834560748911	adult19	*
0.834592984082666	-6.65393158227442	adult19	*
1.15997473991152	-6.51073929101466	adult19	*
1.62875716483828	-4.18174310952662	adult19	*
-1.2666296204305	-5.79030271798609	adult19	*
1.50437729156252	-5.44424005776881	adult19	*
-10.2467115660882	3.6993544456339	adult19	*
-9.0989578505731	3.01654533117772	adult19	*
-0.611409767506155	7.3882656452036	adult19	*
-3.91725952827695	2.31406865089895	adult19	*
-3.70378143989805	7.19579318731786	adult19	*
-10.2261074324823	4.73842982023717	adult19	*
-1.13465814196828	7.91383889883519	adult19	*
8.40488927161929	-1.68649193078517	adult19	*
4.91478411948916	-5.02345606118678	adult19	*
-0.301560773489508	7.36486152380468	adult19	*
-1.1313882311559	8.1014175769663	adult19	*
-0.136370613215002	-7.32682606011866	adult19	*
3.99425046241519	-11.2748965862417	adult19	*
1.68556682861086	-5.48878999978541	adult19	*
-0.922530337212118	-5.48455520898341	adult19	*
1.06165616309878	-3.70237013131617	adult19	*
-0.456631495592627	7.10949996679784	adult19	*
1.39134971893069	-6.3502859714651	adult19	*
1.26178757941958	-5.8391136768484	adult19	*
1.98371283805605	-4.90397115975856	adult19	*
-3.66999561989072	2.31035587757589	adult19	*
-9.76022608482602	4.10591653555394	adult19	*
-3.93775875770811	2.14890626638891	adult19	*
-8.28247769081357	3.51519802778722	adult19	*
-4.89283402168516	6.88060430258275	adult19	*
-1.19155262315038	7.37882379263402	adult19	*
-1.07827021085981	-7.13977905541896	adult19	*
-0.336606397268805	7.54717878073217	adult19	*
-0.798497428161534	-3.78247019082545	adult19	*
-8.78532870018247	4.31502608030797	adult19	*
2.40681211745974	-5.47499223977564	adult19	*
1.60247914588687	-4.12184664041041	adult19	*
0.675781414868799	-4.79307838708399	adult19	*
-1.18023930394414	8.30277398794652	adult19	*
-8.29733975136045	3.17471972673894	adult19	*
1.19329278266665	-6.17730518609523	adult19	*
5.45392291343447	-2.10408731729029	adult19	*
2.42229049003359	-5.47001215249537	adult19	*
-10.6144092818475	4.5168547984934	adult19	*
-2.99197251999143	6.36189655035497	adult19	*
0.143348262670008	-3.78883978158473	adult19	*
-2.98590500557187	7.40413955420019	adult19	*
-2.4513222714639	5.46132234304906	adult19	*
0.648714111211267	-5.54844089776515	adult19	*
-2.38679869377378	7.94379476278783	adult19	*
3.52756993568179	-11.452071154418	adult19	*
1.22354762351748	-4.65543838769435	adult19	*
-10.0660494109369	3.95033291548253	adult19	*
-4.1587277194238	5.73124841421605	adult19	*
0.200483248593775	7.71969989508153	adult19	*
0.780418799283472	-5.94296499520777	adult19	*
0.844565794827906	-5.14184328347682	adult19	*
0.530922220113245	-3.94463106423854	adult19	*
2.36256973541018	-3.94820638925074	adult19	*
-1.20551799142126	8.53154376715185	adult19	*
2.1288584927344	-3.79486461907862	adult19	*
-0.477128698465857	-6.80558868676661	adult19	*
-10.4743812819696	4.49246314733983	adult19	*
-9.72581942283872	3.05283073156835	adult19	*
0.318715260388819	-6.48498150140284	adult19	*
-8.60987646782163	4.17802504271032	adult19	*
-0.974968283412489	-3.83151241570948	adult19	*
2.41795770919558	-4.5114655140066	adult19	*
3.94673697746035	-1.35491725236415	adult19	*
-7.23929293358091	4.34087280004979	adult19	*
1.48889701164004	-4.6303848865652	adult19	*
1.27110283172366	-3.12515207559107	adult19	*
5.63533608711001	0.338051235375417	adult19	*
-2.0218789120889	4.64112166136266	adult19	*
2.7092389324927	-3.43906208306788	adult19	*
3.87266986167666	-1.42655082971095	adult19	*
-1.40039427482847	8.32003644674779	adult19	*
1.69039861953494	-5.62215038568019	adult19	*
-2.09445650779966	4.68076184957982	adult19	*
9.04307095802065	-0.608153546156871	adult19	*
2.34748379981753	-5.90401073724269	adult19	*
6.80571906364199	-3.52765461236476	adult19	*
5.56829516685244	0.11376229494573	adult19	*
-4.10945399009946	7.55544856756688	adult19	*
7.53075425422427	-1.54962989121913	adult19	*
-1.42981882297758	-3.64217134744166	adult19	*
-0.160909726259741	7.53504995077611	adult19	*
0.206305549504724	-6.27575870782374	adult19	*
-8.07818587028745	4.38612822264196	adult19	*
-1.10314197742704	7.60944560736181	adult19	*
-10.5824659606195	3.63183406561376	adult19	*
-7.49492104255918	3.38309291571142	adult19	*
4.13254658973452	-1.45221539765834	adult19	*
-10.5448721190667	3.60110000341894	adult19	*
8.58228223121401	-1.30148621827601	adult19	*
1.25535671508547	-5.42298551827906	adult19	*
1.55784599578616	-4.01395698815821	adult19	*
-1.91783089840177	8.44187453955175	adult19	*
-1.54794354641202	7.78811982840062	adult19	*
-7.18888123237851	3.71881560057165	adult19	*
-1.90664894783262	5.12387875288488	adult19	*
1.06796996391055	-3.60504528314112	adult19	*
3.13122861182925	-11.0367374065542	adult19	*
0.844469831349817	-3.30640836984156	adult19	*
2.03981439864871	-5.09948154717921	adult19	*
8.34154336250064	-1.18312760621546	adult19	*
-1.72978211843732	8.56679109304906	adult19	*
2.10666029250857	-5.21798368722438	adult19	*
